Open,High,Low,Close,Adj_Close,Volume
203.551102,203.95845,197.5849,200.222748,200.222748,17184600
196.228714,199.273911,196.054855,198.210831,198.210831,17147800
200.833771,200.913254,191.583939,192.309219,192.309219,25240400
191.822388,194.609253,187.62468,193.794556,193.794556,23662100
195.140793,195.672333,189.373306,194.186996,194.186996,16277300
191.266006,194.390671,190.659943,193.421982,193.421982,11597100
192.845718,194.688736,190.262527,191.504456,191.504456,11135700
192.433411,192.493011,187.753845,189.964462,189.964462,11355500
189.765762,193.521332,189.631622,192.805984,192.805984,8220200
192.746368,193.327591,190.416519,192.050888,192.050888,9250200
191.310715,191.63858,186.541733,186.541733,186.541733,10997400
186.586441,187.366364,181.420044,182.428482,182.428482,14287800
181.310745,187.733978,180.505981,186.482117,186.482117,12736200
188.553635,189.110016,184.673874,185.717087,185.717087,10256600
184.549683,188.638092,184.375809,187.753845,187.753845,7945000
190.173111,191.007675,188.32016,189.268982,189.268982,11561000
190.163177,191.097092,186.963974,187.252106,187.252106,8678000
185.731995,187.614746,185.026581,185.890961,185.890961,8579200
185.990311,186.427475,182.810989,183.059372,183.059372,7582000
184.549683,186.352951,183.143829,183.521378,183.521378,10001200
185.846252,189.601822,185.09613,189.254089,189.254089,13483400
190.500977,192.96991,189.825363,192.607269,192.607269,11782500
191.946579,193.739914,190.719559,191.653473,191.653473,10226400
191.90683,192.294312,189.144791,190.44136,190.44136,9968800
187.828354,188.275452,186.397659,187.430939,187.430939,8098900
187.644547,188.404602,186.208893,187.922745,187.922745,8382300
187.599838,187.912811,185.125931,185.508453,185.508453,7331900
186.010178,186.983856,184.927231,185.657471,185.657471,7010200
185.334579,186.447342,185.046448,185.423996,185.423996,4965400
186.5914,189.244156,186.288376,189.244156,189.244156,8382000
189.159698,189.924728,187.381271,188.25061,188.25061,8978000
188.379776,191.082199,188.032028,189.144791,189.144791,8141300
189.512405,189.840271,187.878036,188.041962,188.041962,5958200
189.264023,189.408081,187.376297,188.076736,188.076736,5380400
188.707642,191.454773,187.500488,190.938126,190.938126,8201500
189.81543,190.356918,188.603317,188.841766,188.841766,7496500
188.469193,189.641571,187.480621,188.022095,188.022095,7733900
187.142822,189.164673,187.142822,187.704163,187.704163,6206800
187.907837,191.102066,187.664429,190.804001,190.804001,9117200
191.256058,195.096085,191.196457,194.683777,194.683777,10955100
196.298264,202.06575,196.273438,201.971375,201.971375,19663300
200.843704,201.827301,199.666367,200.684738,200.684738,10801900
202.423431,203.700134,202.055817,203.615677,203.615677,15778200
203.675293,207.992218,203.412003,206.005142,206.005142,14305800
206.38765,206.402557,195.101059,200.600296,200.600296,28771600
202.234665,202.378723,196.034988,197.217285,197.217285,18414400
198.856628,202.905304,198.638046,202.110474,202.110474,21523100
201.181503,202.408524,199.383209,200.585388,200.585388,9359500
201.479568,203.402069,199.949524,200.684738,200.684738,11549100
201.439835,202.522781,199.586884,202.120407,202.120407,10647500
201.83725,204.281342,199.884933,200.158157,200.158157,11829800
200.734421,202.175049,198.975861,200.486038,200.486038,10281100
201.256027,201.499435,199.408035,199.651459,199.651459,6664700
199.651459,201.688217,199.105011,199.422943,199.422943,7351200
199.348434,201.916733,197.808441,200.714539,200.714539,11000400
201.176544,206.541641,200.222748,206.506866,206.506866,13410200
206.010101,207.768661,204.102509,204.574448,204.574448,11654800
203.784576,209.591812,203.551102,208.891357,208.891357,14768300
211.027466,214.579361,210.341934,213.113907,213.113907,15265100
214.385635,217.5103,209.830261,211.946487,211.946487,19704500
211.136765,213.565964,210.510834,211.871979,211.871979,11344000
212.895325,213.451706,210.630051,212.338943,212.338943,9750900
212.49791,213.362289,211.405014,212.269394,212.269394,7292100
212.468094,213.213257,209.308655,209.512329,209.512329,8694900
208.792007,210.505859,207.003647,208.960907,208.960907,10489700
210.128311,211.002625,207.401062,208.300201,208.300201,12112800
208.757233,213.362289,208.429367,211.653397,211.653397,23156600
228.012009,228.563416,225.329453,228.349808,228.349808,23447200
229.646378,240.75412,228.69754,238.836594,238.836594,30405400
236.601135,237.386032,234.18187,235.125732,235.125732,17433000
237.202225,242.671661,236.019913,241.727798,241.727798,18494300
242.264297,244.390472,240.535553,240.982635,240.982635,14154800
240.38652,241.052185,234.718384,236.064621,236.064621,13293800
235.875854,238.677628,233.486389,236.745193,236.745193,13211500
237.485382,239.522141,235.389023,236.655777,236.655777,12652400
237.83313,238.016922,231.12674,232.239502,232.239502,10923100
232.239502,235.334381,231.683121,233.436722,233.436722,10541400
234.589218,235.344315,231.02739,234.37561,234.37561,9879100
235.354248,238.280212,234.638901,236.933975,236.933975,10047800
236.933975,237.96228,234.360703,234.758118,234.758118,9857800
233.655304,239.313492,232.78595,235.965271,235.965271,16033500
236.710434,238.19577,234.405426,234.787933,234.787933,9821800
235.359222,235.826172,233.625488,235.244965,235.244965,5629600
235.915604,239.030334,235.538055,238.960785,238.960785,8740100
238.79686,243.391968,238.69751,243.069077,243.069077,14540700
245.120728,248.309982,244.37558,244.37558,244.37558,16850200
245.90065,247.231995,244.688538,246.347748,246.347748,10251300
245.031311,248.215591,244.90712,247.783401,247.783401,11093600
247.589661,247.589661,244.733246,245.925491,245.925491,10315500
246.66568,253.352188,246.312973,253.178314,253.178314,16964500
253.834061,254.842499,251.255829,252.363617,252.363617,9059900
250.619965,252.11026,250.371567,250.868347,250.868347,3487800
249.065079,249.268753,240.808777,240.808777,240.808777,14744600
239.010468,243.34726,236.973709,243.168427,243.168427,15696500
245.523102,245.7715,239.566849,240.759094,240.759094,12712700
240.530579,243.615509,239.219116,240.838577,240.838577,11227400
241.4198,242.617004,237.703964,238.846527,238.846527,11335900
239.939423,242.140106,238.126221,240.858444,240.858444,9863400
242.125214,243.138611,240.878311,241.926498,241.926498,8259300
241.906631,244.609055,240.694519,242.77597,242.77597,8958400
243.531067,244.310989,239.651306,239.76059,239.76059,9389200
239.412857,242.721329,238.449112,240.490845,240.490845,8001400
240.893219,242.870361,240.336838,240.401413,240.401413,6569200
240.361679,241.608566,238.588211,239.333374,239.333374,8416200
240.778961,241.181351,236.96875,237.947388,237.947388,9384800
238.573303,240.311996,237.087967,239.502274,239.502274,9559500
239.76059,240.490845,238.369629,238.598145,238.598145,10449000
239.696014,239.810272,228.871414,229.904694,229.904694,16137400
229.368179,233.138657,227.768585,232.800858,232.800858,13259600
233.48143,234.226578,229.671204,229.954361,229.954361,8792400
230.590225,231.12178,224.708481,226.626022,226.626022,13997000
227.27182,227.838135,224.902222,226.318024,226.318024,8028400
226.784988,228.250458,225.826218,227.286713,227.286713,4175500
228.513733,232.527634,228.06665,232.502792,232.502792,8517900
232.050735,232.776016,229.63147,229.785461,229.785461,6272900
229.556946,230.734299,228.444183,228.752182,228.752182,5151600
231.494354,236.789917,229.065155,232.28421,232.28421,15513200
232.984665,240.411362,232.661758,240.068588,240.068588,15877700
239.69104,242.174881,237.510223,242.020889,242.020889,13833500
242.269272,243.352234,239.542007,240.227554,240.227554,9570600
241.156509,242.54747,239.045242,241.181351,241.181351,10832700
240.649811,245.180344,239.462524,243.14856,243.14856,12014600
246.993546,249.253845,246.486847,248.245407,248.245407,14510100
249.373062,250.868347,248.384491,250.868347,250.868347,9005500
252.135101,254.842499,250.023834,250.510666,250.510666,15236200
250.068542,252.2444,245.592651,247.033279,247.033279,13485200
245.662201,246.635864,242.140106,242.338821,242.338821,11941100
242.41333,243.794357,241.797348,243.292618,243.292618,10021200
244.658737,244.733246,237.703964,238.866409,238.866409,10878900
238.841568,240.808777,237.102875,237.977188,237.977188,9391600
240.659744,248.155991,240.083481,247.922501,247.922501,12197400
248.881271,250.619965,241.260834,242.467987,242.467987,12819800
243.878799,247.341278,241.941406,246.317932,246.317932,11064400
247.390961,247.763535,243.665192,244.643829,244.643829,9613400
245.403885,247.390961,244.022873,245.562851,245.562851,8415200
246.640839,250.868347,246.154007,249.129654,249.129654,24570900
251.365112,251.370087,239.209167,239.318466,239.318466,31521000
239.745682,240.932968,237.361191,239.194275,239.194275,12654600
237.207199,237.455582,231.588745,232.070602,232.070602,14507500
232.537567,235.120773,232.120285,234.216644,234.216644,10712900
235.379089,235.64238,232.875366,233.486389,233.486389,8293100
232.512726,235.344315,231.072098,233.993103,233.993103,8206400
234.301102,234.812775,229.258896,229.452637,229.452637,9780400
228.851547,229.701019,226.039825,227.664261,227.664261,11583800
228.091492,229.89476,227.152588,228.06665,228.06665,8178000
228.513733,233.04924,228.126251,231.459579,231.459579,11471600
231.494354,231.558929,228.871414,229.243988,229.243988,8137300
229.904694,233.555939,229.537079,233.45163,233.45163,12434200
232.721375,234.847549,230.853516,234.524643,234.524643,8188000
233.401947,237.793381,232.358734,236.392502,236.392502,11354500
237.798355,240.55542,235.662247,236.387527,236.387527,11562400
236.337845,236.933975,232.388535,233.789429,233.789429,7815600
234.887283,236.089462,230.376617,230.962814,230.962814,7991400
226.029892,228.414383,222.140198,222.935028,222.935028,18746600
223.749725,225.369186,220.088531,223.272827,223.272827,16169000
219.904724,224.74823,218.578354,222.666763,222.666763,17483300
221.116852,222.900253,217.922623,217.922623,217.922623,13252700
217.097992,221.310593,217.088058,219.050293,219.050293,12792800
222.28923,228.016968,222.244507,227.296661,227.296661,15165300
229.850052,230.073593,225.677185,226.347824,226.347824,13153100
228.126251,231.245972,225.582794,225.890793,225.890793,10795300
227.520203,227.718903,223.595718,225.016479,225.016479,10020000
224.822739,226.154083,224.097458,225.905701,225.905701,6975800
223.600693,224.504807,219.984207,220.083572,220.083572,12837400
220.182922,222.880371,218.081589,222.552505,222.552505,16138000
222.482956,223.456635,220.535629,221.653366,221.653366,7939500
221.385101,221.906708,218.523712,219.00061,219.00061,11391800
220.192856,222.800888,218.891327,222.169998,222.169998,10462800
221.454651,222.353806,220.36673,221.201294,221.201294,6887500
221.211227,226.809814,221.166519,226.799881,226.799881,11671900
226.332916,229.591721,224.802872,229.527145,229.527145,11435200
229.234055,230.197784,227.063171,229.422821,229.422821,8276000
228.786957,230.997589,226.337891,230.997589,230.997589,9481800
230.277267,231.111847,228.682632,230.312042,230.312042,7530900
229.442703,231.216156,228.588257,229.447662,229.447662,9242800
230.774033,231.494354,226.029892,228.970764,228.970764,8028800
229.556946,230.202759,226.596207,227.599686,227.599686,6804200
227.40097,227.783493,224.599197,227.783493,227.783493,6941700
230.52565,235.592697,230.500809,234.773026,234.773026,13088100
234.54451,234.971741,233.272781,233.988129,233.988129,7606600
234.127228,234.519669,233.292664,234.231552,234.231552,5466900
234.961807,234.971741,231.29068,232.592209,232.592209,6164000
232.035828,233.873871,231.077072,231.742737,231.742737,5997200
231.524155,233.183365,229.810303,230.764099,230.764099,7673500
230.500809,232.487885,229.626495,232.18486,232.18486,5450900
232.711441,232.870407,230.182877,231.638412,231.638412,5625800
232.7164,236.953842,232.562408,235.602631,235.602631,10221800
235.369156,236.655777,234.27626,234.872375,234.872375,6461900
234.107361,238.399445,233.24794,236.46701,236.46701,11414700
235.716888,239.417816,233.277756,234.301102,234.301102,22162400
243.675125,244.658737,239.452591,239.681107,239.681107,24481100
238.498795,240.932968,237.584747,237.992096,237.992096,11422900
237.758606,238.439178,236.238495,237.222092,237.222092,7437400
238.449112,239.129684,236.516693,237.450607,237.450607,7985200
237.505264,240.659744,237.013458,239.035309,239.035309,8303300
238.483887,239.641357,237.619507,237.957321,237.957321,5889300
238.026871,239.119751,234.166977,234.166977,234.166977,7329700
234.569351,234.87735,230.585266,232.984665,232.984665,7364000
232.810791,234.017944,231.360229,231.385056,231.385056,6165200
231.603638,235.503281,231.141647,235.085999,235.085999,7235000
233.541046,235.885788,231.434738,234.037811,234.037811,7951300
234.54451,234.882324,231.727829,232.125244,232.125244,6079300
231.558929,232.572342,230.863449,231.896729,231.896729,5847900
231.568863,234.340836,230.441208,233.108856,233.108856,7830200
232.010986,233.228073,229.020447,229.243988,229.243988,7420400
229.422821,231.991119,229.010513,231.861969,231.861969,5926300
231.236038,232.244476,228.513733,229.39798,229.39798,7795600
229.487411,229.775528,227.227112,227.520203,227.520203,8291500
229.507278,235.04129,228.026901,234.778,234.778,13193600
234.703476,236.07457,233.883804,233.958328,233.958328,9381800
234.489868,234.822708,233.357239,233.640396,233.640396,7439800
233.24794,238.051697,231.85202,233.779495,233.779495,12398600
234.971741,237.957321,234.971741,236.392502,236.392502,7727900
238.856476,240.143097,235.344315,235.453598,235.453598,10186200
236.039795,238.051697,234.226578,235.632431,235.632431,8401400
238.300095,240.908127,237.092941,240.197739,240.197739,10766400
240.932968,244.310989,240.436188,241.98114,241.98114,10503800
240.684586,247.808243,239.939423,247.689026,247.689026,14585700
248.662689,252.746124,246.923996,247.346252,247.346252,17964600
248.881271,250.878281,247.356186,248.583206,248.583206,9660200
247.346252,253.605545,247.187286,251.896652,251.896652,14294300
253.227997,257.82312,251.668137,257.743622,257.743622,21030000
256.705383,258.707367,255.965195,257.450531,257.450531,15875900
258.195679,261.548889,254.599075,255.865845,255.865845,21399200
256.432159,258.141052,253.083939,256.079437,256.079437,12799000
255.349197,257.450531,253.352188,254.017853,254.017853,9355700
252.711349,254.181793,249.959259,250.754089,250.754089,12922400
251.906586,252.626907,247.733734,250.987564,250.987564,14159400
251.057114,251.305496,249.229004,249.795319,249.795319,9302500
252.453033,252.855423,248.995529,251.310471,251.310471,12428400
251.454529,256.332794,250.490799,255.935394,255.935394,9734600
255.344238,256.953766,254.117218,255.493256,255.493256,8767200
256.809692,257.698914,252.885223,253.33728,253.33728,8732700
253.83902,255.980103,251.504211,255.393906,255.393906,8876700
256.541443,260.798767,256.382477,260.793793,260.793793,14501000
262.780853,265.766449,259.998962,262.00589,262.00589,15953000
264.643738,264.877228,261.419708,263.416718,263.416718,11452900
260.803711,262.289063,258.101288,261.44455,261.44455,12325700
260.74411,263.039185,260.207611,260.808685,260.808685,8391000
261.310425,261.995972,258.051636,259.661163,259.661163,7811600
261.04715,264.206604,260.406311,263.476349,263.476349,7020400
263.814148,265.473358,262.045654,265.443542,265.443542,3767800
266.049591,270.44104,264.355621,269.065002,269.065002,9949900
268.876221,270.177765,267.624359,267.957184,267.957184,5529500
269.745575,272.597015,268.38443,269.526978,269.526978,7508100
270.138,271.732635,269.074921,269.914459,269.914459,7762100
270.048584,271.484253,268.260223,270.47583,270.47583,6661500
271.166321,271.891602,268.364532,270.903046,270.903046,6927900
272.184692,274.549316,271.856842,274.295959,274.295959,10542200
273.371979,277.485229,272.880188,274.708282,274.708282,13284700
275.726654,277.062958,274.405273,275.706787,275.706787,8713400
275.155365,275.458405,270.147949,272.974548,272.974548,12239000
274.941772,274.971588,269.368011,272.522491,272.522491,22399000
254.296051,259.899597,253.103806,258.379486,258.379486,35775700
257.828064,258.319885,254.420242,254.599075,254.599075,12796000
253.004456,257.669098,251.916519,255.339264,255.339264,11216600
256.819641,256.839508,251.14653,253.232971,253.232971,11162000
252.726257,254.638824,247.82811,252.358643,252.358643,13856200
252.621933,256.640808,251.11673,254.291077,254.291077,11089800
254.80275,257.992004,253.600571,256.387451,256.387451,7978000
258.434143,258.538452,253.352188,253.352188,253.352188,8596400
253.600571,256.586151,252.428192,254.812683,254.812683,8913900
255.200165,255.83107,252.855423,253.853928,253.853928,6350800
253.377029,254.941849,249.874802,249.874802,249.874802,6393600
249.874802,253.426697,249.626419,253.352188,253.352188,7350400
253.227997,258.260254,252.87529,256.342743,256.342743,8584000
257.992004,261.191193,256.874268,261.191193,261.191193,8190400
258.717285,261.707855,255.652222,255.701904,255.701904,9755900
253.441605,257.684021,251.181305,256.208618,256.208618,11826700
258.09137,258.195679,254.857391,256.084412,256.084412,6399800
256.193695,257.02829,252.358643,252.656708,252.656708,7314500
252.855423,254.191727,246.750122,247.167419,247.167419,10889300
244.420288,246.611038,238.677628,244.17189,244.17189,17403600
247.112762,248.881271,244.236481,248.404373,248.404373,11030000
249.606552,249.656219,246.397415,247.351212,247.351212,5429600
247.857925,252.438126,247.276703,251.668137,251.668137,7268100
253.332321,256.457001,252.979614,254.718307,254.718307,6547600
256.332794,256.397369,251.861877,254.440109,254.440109,6193400
254.648758,256.109253,252.60704,255.836029,255.836029,4977400
255.552872,257.053131,254.047668,254.971649,254.971649,4680300
254.112244,255.826096,251.260788,251.563812,251.563812,6590200
252.27916,254.991531,251.976135,254.782883,254.782883,5131700
254.524567,256.034729,253.64032,254.047668,254.047668,5337800
254.892166,256.581177,254.082443,255.96022,255.96022,5993800
255.845963,262.294037,255.647263,260.878235,260.878235,7435400
260.008881,263.029236,259.437622,262.194672,262.194672,6668900
262.969635,263.203125,257.445557,260.068512,260.068512,7298900
257.256805,258.935883,256.730225,257.996979,257.996979,7374800
258.95575,259.348175,253.789352,255.577713,255.577713,6493500
256.824615,259.139557,256.198669,258.980591,258.980591,5442300
258.58316,262.284088,257.82312,259.636322,259.636322,6010800
260.336761,261.901581,259.919464,260.694427,260.694427,3806600
259.909546,263.421692,259.422699,262.666595,262.666595,5565600
261.563782,262.929901,260.341736,260.952759,260.952759,4423400
261.558807,266.88913,260.441071,265.905548,265.905548,8486100
267.892609,272.949738,267.688934,271.658112,271.658112,11125600
271.732635,276.600983,271.250763,274.628815,274.628815,11121800
276.372467,278.583099,274.628815,278.240326,278.240326,16127600
278.687408,283.883606,278.190643,282.174713,282.174713,10662800
280.177704,282.939758,279.611389,282.66156,282.66156,5496600
283.357025,284.047546,280.083313,282.244263,282.244263,6735500
284.017731,284.022705,281.061951,281.916412,281.916412,4139300
281.66803,282.934784,280.237335,281.802155,281.802155,5313200
283.143433,290.286957,282.9646,289.392792,289.392792,9483800
289.805084,296.476715,288.130981,290.306824,290.306824,14226900
291.230835,292.59198,288.30484,290.123016,290.123016,7809400
290.654572,290.654572,286.665527,287.644165,287.644165,6012200
291.658051,296.07431,291.608368,295.105621,295.105621,10203200
295.577545,303.158234,295.055939,302.840302,302.840302,10121300
305.567566,309.874573,302.229279,305.602356,305.602356,17649500
308.672394,310.81842,306.407104,310.674377,310.674377,10841200
314.772705,318.632599,302.532318,308.990326,308.990326,23751300
309.973907,317.137329,307.122467,316.63559,316.63559,13736100
317.172089,317.86261,305.786163,308.051422,308.051422,13977800
307.246643,310.937653,304.01767,306.009705,306.009705,12128900
313.188019,314.951538,308.786652,314.693237,314.693237,12139300
315.651978,318.612732,312.219299,317.743378,317.743378,24738100
325.1651,327.117432,319.536713,320.271942,320.271942,31783200
317.271454,325.383698,316.084167,323.27243,323.27243,13415400
328.488495,336.610657,327.867523,335.701599,335.701599,13675600
334.181458,336.546082,327.648956,335.72641,335.72641,14904600
337.147186,337.29126,329.631073,332.095032,332.095032,11666200
334.837219,336.084106,331.87149,335.120361,335.120361,6751400
336.695129,337.802917,333.873474,337.42041,337.42041,6172400
336.565948,347.693604,336.565948,345.140198,345.140198,13890900
348.081055,351.215668,345.771088,351.215668,351.215668,13842900
349.124298,354.553955,348.622559,349.332916,349.332916,13139200
352.959351,354.484406,346.416901,353.326935,353.326935,11758900
351.210724,362.755615,350.753693,360.480408,360.480408,17882900
366.396942,368.49826,360.157532,368.49826,368.49826,16982200
368.17041,371.205658,359.233521,364.101868,364.101868,16654500
364.926514,365.070557,336.402039,344.678192,344.678192,33239100
335.706543,338.736847,328.468628,329.839722,329.839722,22924200
326.744843,332.800446,311.081726,313.992767,313.992767,20587600
320.411041,328.324554,313.992767,328.140747,328.140747,17000500
334.46463,335.5625,316.079224,318.766724,318.766724,16294500
317.221771,321.657928,309.983856,312.790588,312.790588,14025900
314.921722,315.691742,306.019623,314.767731,314.767731,18203100
312.760803,316.327606,307.251617,310.902863,310.902863,11126600
316.183533,327.420441,314.390198,322.174561,322.174561,19809000
319.804962,332.820313,318.965424,328.125854,328.125854,14118200
332.835236,336.948486,331.896332,336.163574,336.163574,5512900
337.902283,344.459625,330.351379,330.848145,330.848145,13668400
335.219727,336.029449,323.029022,334.608704,334.608704,17924800
338.851105,344.906708,333.898315,343.893311,343.893311,15935900
343.143188,349.124298,341.662811,346.247986,346.247986,12496700
353.202759,353.232574,338.851105,344.260925,344.260925,15893500
343.272339,345.254456,338.369232,338.562988,338.562988,8706300
336.963379,343.76416,336.372223,339.869476,339.869476,8518500
344.126801,347.206757,341.528687,346.998108,346.998108,8473900
346.645416,355.964783,346.25296,355.319,355.319,9881800
355.184875,356.680145,352.954376,355.125244,355.125244,7754200
355.681641,360.058167,354.693054,356.888794,356.888794,7762500
357.64386,358.165466,347.132233,347.340881,347.340881,12357900
354.693054,354.85202,342.025452,347.415405,347.415405,12398200
345.905212,346.556,338.404022,344.782532,344.782532,10147100
341.533661,347.589264,341.409454,342.750732,342.750732,7394600
341.777069,345.463104,329.690674,332.452728,332.452728,11043200
334.901794,336.168549,324.141785,334.49939,334.49939,14426500
334.926636,337.554535,332.33847,336.496429,336.496429,8899700
340.699066,343.267365,338.105957,342.616608,342.616608,8901900
346.68515,347.370697,344.380127,346.093994,346.093994,10833900
345.249481,348.100952,344.29071,348.100952,348.100952,3277900
347.236572,354.305573,346.849091,353.12326,353.12326,5092800
351.250458,355.686615,348.105896,348.105896,348.105896,5923100
350.187378,351.687622,346.01947,348.995117,348.995117,5158600
347.027924,348.97525,343.058746,343.505829,343.505829,4783200
344.19632,346.431793,336.675262,340.381134,340.381134,8669700
340.415924,341.20578,336.074158,340.450684,340.450684,6547200
337.648926,338.279816,325.383698,326.377228,326.377228,10789200
324.857117,329.000183,316.615723,322.527283,322.527283,12890000
324.390167,327.847656,313.461243,313.799042,313.799042,10747500
312.984344,324.559052,309.243683,324.489502,324.489502,13566900
320.420959,326.476593,317.986816,321.275421,321.275421,12750700
319.273438,322.636566,313.019104,317.062805,317.062805,10018600
323.466156,326.575928,320.540192,324.797516,324.797516,8952700
320.863098,322.427917,315.637085,316.76474,316.76474,11208800
312.452789,317.927185,299.020172,305.984863,305.984863,21257300
308.374329,310.848236,297.072815,298.453857,298.453857,16540400
302.214386,303.024109,297.291412,298.185577,298.185577,17190200
279.199066,296.819489,278.786774,290.286957,290.286957,19126600
278.543335,282.164795,257.82312,272.537415,272.537415,34152000
277.594513,287.972015,275.279572,285.388824,285.388824,18924000
293.992859,295.577545,281.260681,281.369965,281.369965,14022500
283.640198,284.271088,272.527466,276.193634,276.193634,11709000
278.424133,278.851349,268.588104,273.481262,273.481262,12647600
272.820557,278.404236,269.998932,272.363525,272.363525,15982400
267.763458,284.648621,265.418701,280.326752,280.326752,29936000
262.626862,266.601013,253.352188,256.283112,256.283112,35429900
252.890198,254.7332,244.683563,246.114258,246.114258,26485300
243.133652,252.855423,242.681595,251.762527,251.762527,22552200
253.918503,253.933411,247.356186,249.233978,249.233978,15372000
246.824646,255.433655,245.781433,250.843506,250.843506,15960800
253.059097,257.1922,252.70639,256.675568,256.675568,13746500
258.578186,260.162903,255.041199,258.896118,258.896118,11727700
260.003937,263.585632,254.857391,257.371063,257.371063,13411200
259.561798,265.766449,257.669098,265.582642,265.582642,13335500
267.435577,268.771912,263.784332,264.405304,264.405304,13037500
262.448029,264.608978,260.470886,263.108734,263.108734,10548300
265.741608,265.801208,251.613495,252.830582,252.830582,12783400
250.128159,253.853928,247.798309,252.855423,252.855423,13411000
254.767975,254.946823,248.136108,249.805252,249.805252,11429400
249.407837,252.855423,247.167419,252.259293,252.259293,11103500
251.340271,251.613495,241.300568,241.648315,241.648315,16854400
229.109863,231.727829,221.981232,230.5952,230.5952,46877300
228.578323,236.208694,228.3349,234.902191,234.902191,20375400
233.729813,237.997055,232.169952,236.159012,236.159012,13259400
234.410385,238.319962,230.823715,234.067612,234.067612,18973300
234.231552,234.832642,223.600693,227.033371,227.033371,15207200
224.017975,225.215195,216.481995,220.863495,220.863495,27420500
221.186401,225.617569,220.56543,222.403473,222.403473,14969800
222.398514,225.185379,214.196854,214.95195,214.95195,15037300
213.054291,218.578354,211.742813,215.274841,215.274841,16248500
213.029449,214.107437,205.185471,205.473587,205.473587,16079000
211.255981,218.652878,210.952957,218.498871,218.498871,17768500
218.583328,222.492905,217.619598,218.66777,218.66777,13390300
214.937042,222.045807,213.004608,220.073639,220.073639,15553600
220.058731,223.218185,213.918671,217.545074,217.545074,13234200
212.612167,215.453674,204.723465,208.5784,208.5784,15878900
213.103958,218.995651,211.390106,218.161072,218.161072,14568400
219.129776,222.304123,214.440277,214.604202,214.604202,12438300
212.279327,216.442245,207.401062,215.374191,215.374191,19955600
217.798431,231.385056,217.445724,228.791931,228.791931,13614900
227.251938,227.256912,221.558975,223.933533,223.933533,11738900
224.832687,229.939468,223.193344,227.614594,227.614594,10519300
221.558975,222.855545,218.821777,220.605179,220.605179,11740100
222.284256,225.319519,215.75174,217.624557,217.624557,8809200
216.412445,219.914673,214.609177,218.811844,218.811844,8950500
222.423355,231.742737,221.991165,231.350296,231.350296,12265300
233.431747,236.332886,228.707474,231.345322,231.345322,12075900
229.373154,230.148102,222.617096,226.089508,226.089508,13644900
227.028397,237.371124,226.626022,234.022903,234.022903,11871000
236.973709,241.151535,235.235016,236.8694,236.8694,11964200
234.991608,235.538055,229.512238,232.393509,232.393509,9153000
233.04924,234.47496,227.291687,230.5952,230.5952,12174700
230.977707,235.398956,229.432755,233.024399,233.024399,10210700
